id	date	id_biotope	id_station	nom_observateur	pages_citation	abondance	densite	reproduction	altitude_profondeur	id_moderecolte	id_typerecolte	remarques	valide	id_espece	id_nomespece	owner	desc_biotope	id_biblio
9041		254	383		p 132				20-40 m	2	8	coquilles mortes	t	1429		houbin	Non renseigné	54
9042		254	264		p 133				20-40 m	2	8		t	1430		houbin	Non renseigné	54
9043		254	383		p 133				20-40 m	2	8		t	1430		houbin	Non renseigné	54
9044		254	347		p 133				20-40 m	2	8		t	1430		houbin	Non renseigné	54
9051		254	329		p 64	assez rare				1	1		t	1436		houbin	Non renseigné	49
9052		254	355		p 64	assez rare				1	1		t	1436		houbin	Non renseigné	49
9053		254	264		p 155				20-40 m	2	8		t	1434		houbin	Non renseigné	54
9054		254	383		p 155				20-40 m	2	8		t	1434		houbin	Non renseigné	54
9055		254	405		p 155				20-40 m	2	8		t	1434		houbin	Non renseigné	54
9056		254	347		p 155				20-40 m	2	8		t	1434		houbin	Non renseigné	54
9058		254	405		p 155				20-40 m	2	8		t	1436		houbin	Non renseigné	54
9059		254	383		p 155				20-40 m	2	8		t	1436		houbin	Non renseigné	54
9067		254	405		p 151				20-40 m	2	8		t	1444		houbin	Non renseigné	54
9069		254	329		p 61					1	1		t	1449		houbin	Non renseigné	49
9070		254	355		p 61					1	1		t	1449		houbin	Non renseigné	49
9071		254	323		p 167					4	1		t	1446		houbin	Non renseigné	54
9072		254	383		p 165				20-40 m	2	8		t	1448		houbin	Non renseigné	54
9073		254	405		p 165				20-40 m	2	8		t	1448		houbin	Non renseigné	54
9075		254	264		p 164				20-40 m	2	8		t	1449		houbin	Non renseigné	54
9076		254	383		p 164				20-40 m	2	8		t	1449		houbin	Non renseigné	54
9077		254	347		p 164				20-40 m	2	8		t	1449		houbin	Non renseigné	54
9078		254	405		p 164				20-40 m	2	8		t	1449		houbin	Non renseigné	54
9079		254	405		p 165				20-40 m	2	8		t	1451		houbin	Non renseigné	54
9080		254	264		p 165				20-40 m	2	8		t	1451		houbin	Non renseigné	54
9082		254	383		p 165				20-40 m	2	8		t	1451		houbin	Non renseigné	54
9083		254	65		p 59	très rare				1	1		t	1366		houbin	Non renseigné	49
9084		254	355		p 62	jamais abondant				1	1		t	1452		houbin	Non renseigné	49
9085		254	148		p 150					1	1		t	1455		houbin	Non renseigné	54
9086		254	264		p 167				20-40 m	2	8		t	1461		houbin	Non renseigné	54
9088		254	383		p 150				20-40 m	2	8		t	1455		houbin	Non renseigné	54
9089		254	347		p 150				20-40 m	2	8		t	1455		houbin	Non renseigné	54
9090		254	469		p 150				20-40 m	2	8		t	1455		houbin	Non renseigné	54
9091		254	405		p 150				20-40 m	2	8		t	1455		houbin	Non renseigné	54
9093		254	355		p 68	rare				1	1		t	1467		houbin	Non renseigné	49
9094		254	534	Hérouard	p 140	rare				1	1		t	1468		houbin	Non renseigné	54
9095		254	323		p 140	rare				1	1		t	1468		houbin	Non renseigné	54
9096		254	347		p 153				20-40 m	2	8		t	1457		houbin	Non renseigné	54
9097		254	264		p 168				20-40 m	2	8		t	1459		houbin	Non renseigné	54
9099		254	405		p 167				20-40 m	2	8		t	1461		houbin	Non renseigné	54
9100		254	347		p 167				20-40 m	2	8		t	1461		houbin	Non renseigné	54
9101		254	383		p 167				20-40 m	2	8		t	1461		houbin	Non renseigné	54
9102		254	383		p 150				20-40 m	2	8	1 fragment	t	1462		houbin	Non renseigné	54
9103		254	178		p 247	très rare				2	8		t	1464		houbin	Non renseigné	53
9104		254	347		p 138				20-40 m	2	8		t	1465		houbin	Non renseigné	54
9106		254	347		p 139				20-40 m	2	8		t	1466		houbin	Non renseigné	54
9107		254	405		p 139				20-40 m	2	8		t	1466		houbin	Non renseigné	54
9108		254	383		p 140				20-40 m	2	8		t	1468		houbin	Non renseigné	54
9109		254	347		p 140				20-40 m	2	8		t	1468		houbin	Non renseigné	54
9110		254	405		p 140				20-40 m	2	8		t	1468		houbin	Non renseigné	54
9111		254	264		p 140					2	8		t	1468		houbin	Non renseigné	54
9112		254	148		p 139	assez rare				1	1		t	1469		houbin	Non renseigné	54
9116		254	239		p 139	assez rare				1	1		t	1469		houbin	Non renseigné	54
9117		254	405		p 139	très commun			20-40 m	2	8		t	1469		houbin	Non renseigné	54
9118		254	264		p 139	très commun			20-40 m	2	8		t	1469		houbin	Non renseigné	54
9119		254	325	Bavay	p 139	assez rare				1	1		t	1469		houbin	Non renseigné	54
9261	2010-03-15	36	598	Céline Houbin		rare				1	24		t	299		houbin	dans des cuvettes à Lithophyllum	
9262	2010-04-01	36	598	Houbin Céline		rare				1	24		t	299		houbin	dans des cuvettes à Lithophyllum	
9121		254	469		p 139	très commun			20-40 m	2	8		t	1469		houbin	Non renseigné	54
9122		254	224		p 135				20-40 m	2	8	plus haute que large, très renflée, test très épais	t	1472		houbin	Non renseigné	54
9131		254	347		p 138				20-40 m	2	8		t	1473		houbin	Non renseigné	54
9133		254	79		p 147					1	1		t	1475		houbin	Non renseigné	54
9135		254	405		p 147				20-40 m	2	8		t	1475		houbin	Non renseigné	54
9136		254	383		p 147				20-40 m	2	8		t	1475		houbin	Non renseigné	54
9137		254	347		p 147				20-40 m	2	8		t	1475		houbin	Non renseigné	54
9143		254	160		p 145	commun				1	1		t	1476		houbin	Non renseigné	54
9145		254	517		p 145	commun				1	1		t	1476		houbin	Non renseigné	54
9149		254	323		p 145	commun				1	1		t	1476		houbin	Non renseigné	54
9150		254	83		p 145	commun				1	1		t	1476		houbin	Non renseigné	54
9153		254	405		p 142				20-40 m	2	8		t	1477		houbin	Non renseigné	54
9154		254	347		p 141				20-40 m	2	8		t	1477		houbin	Non renseigné	54
9156		254	383		p 141				20-40 m	2	8		t	1477		houbin	Non renseigné	54
9158		254	405		p 141				20-40 m	2	8		t	1477		houbin	Non renseigné	54
9163		254	264		p 141				20-40 m	2	8		t	1477		houbin	Non renseigné	54
9166		254	462	et al.	p 70					1	1		t	1485		houbin	Non renseigné	49
9167		254	355		p 69					1	1		t	1479		houbin	Non renseigné	49
9168		254	329		p 69					1	1		t	1479		houbin	Non renseigné	49
9174		254	405		p 69					2	8		t	1479		houbin	Non renseigné	49
9175		254	383		p 157				20-40 m	2	8		t	1482		houbin	Non renseigné	54
9176		254	405		p 157				20-40 m	2	8		t	1482		houbin	Non renseigné	54
9177		254	383		p 157				20-40 m	2	8		t	1483		houbin	Non renseigné	54
9178		254	347		p 157				20-40 m	2	8		t	1483		houbin	Non renseigné	54
9179		254	405		p 157				20-40 m	2	8		t	1483		houbin	Non renseigné	54
9180		254	461	collection du Laboratoire de Roscoff	p 157					2	8		t	1483		houbin	Non renseigné	54
9181		254	264		p 157				20-40 m	2	8		t	1483		houbin	Non renseigné	54
9184		254	148		p 70					1	1		t	1485		houbin	Non renseigné	49
9185		254	383		p 157				20-40 m	2	8		t	1485		houbin	Non renseigné	54
9186		254	405		p 157				20-40 m	2	8		t	1485		houbin	Non renseigné	54
9187		254	383		p 158				20-40 m	2	8		t	1485		houbin	Non renseigné	54
9188		254	347	Vlès	p 158				20-40 m	2	8		t	1485		houbin	Non renseigné	54
9189		254	405		p 158				20-40 m	2	8		t	1485		houbin	Non renseigné	54
9195		254	180	collection du Laboratoire de Roscoff	p 231					2	8	absent de la Coll. du Labo. en 1922, , 1925, p 158	t	1486		houbin	Non renseigné	53
9196		254	409		p 71					2	8		t	1487		houbin	Non renseigné	49
9197		254	405		p 71					2	8		t	1487		houbin	Non renseigné	49
9200		254	347		p 170				20-40 m	2	8		t	1491		houbin	Non renseigné	54
9201		254	405		p 170				20-40 m	2	8		t	1491		houbin	Non renseigné	54
9202		254	383		p 170				20-40 m	2	8		t	1491		houbin	Non renseigné	54
9204		254	405		p 170				20-40 m	2	8		t	1493		houbin	Non renseigné	54
9205		254	469		p 170				20-40 m	2	8		t	1493		houbin	Non renseigné	54
9209		254	181		p 72					2	8		t	1493		houbin	Non renseigné	49
9211		254	383		p 168				25-30 m	2	8		t	1494		houbin	Non renseigné	54
9215		254	347		p 168				25-30 m	2	8		t	1494		houbin	Non renseigné	54
9216		254	405		p 168				25-30 m	2	8		t	1494		houbin	Non renseigné	54
9218		254	409	collection du Laboratoire de Roscoff	p 169					2	8		t	1496		houbin	Non renseigné	54
9220		254	405		p 169				20-40 m	2	8		t	1496		houbin	Non renseigné	54
9221		254	347		p 169				20-40 m	2	8		t	1496		houbin	Non renseigné	54
9222		254	383	Cornet	p 73					2	8		t	1496		houbin	Non renseigné	49
9227		254	347		p 105				20-40 m	2	8		t	1497		houbin	Non renseigné	54
9228		254	383		p 105				20-40 m	2	8		t	1497		houbin	Non renseigné	54
9230		254	469		p 49					2	8		t	1497		houbin	Non renseigné	49
9247		254	497	Joubin	p 3					2	8		t	1503		houbin	Non renseigné	54
127		254	582	DAUVIN	p. 6	abondant			18 m	2	7	densité : 10 à 100 individus au m2	t	136	397	houbin	Non renseigné	242
135		254	582	DAUVIN	p. 6	présent				2	7	1 exemplaire récolté	t	279	399	houbin	Non renseigné	242
9264	1914-01-01	183	453	Paul de Beauchamp	76					1	27		t	268	380	houbin	dans la vase ou le sable vaseux	204
9263	1914-01-01	183	453	Paul de Beauchamp	76					1	28		t	318	467	houbin	dans la vase ou le sable vaseux	204
9265	1914-01-01	183	453	Paul de Beauchamp	76					1	28		t	217	283	houbin	dans la vase ou le sable vaseux	204
9266	1897-01-01	64	582	G. Pruvot	599					2	8		t	18	5	houbin	maerl	150
9267		254	398		6					2	8		t	52	13	houbin	Non renseigné	23
9269		254	398		6					2	8		t	345	14	houbin	Non renseigné	23
9270		254	5		6					2	8		t	345	14	houbin	Non renseigné	23
9289	2011-07-06	181	112	Franck Gentil		présent	5		-80m	2	8		t	1514		houbin	dans des sables grossiers propres	
9292	1964-09-01	182	525	André Toulmond						1	24	130 individus (16 mâles adultes ou subadultes, 21 femelles ovigères, 93 individus jeunes de sexe indéterminé). Prélèvement dans le sable fin pur à droite de l'écoulement sur la grève du ruisseau de Térénez; niveau : base de l'horizon des Fucus serratus.	f	607	843	houbin	dans le sable pur	
9293	2011-12-06	188	11	Céline Houbin						2	7		f	446		houbin	dans le sable plus ou moins pur	
9294	2001-06-01	13	55	Céline Houbin						1	24		f	1326		houbin	sur des algues	
9295	2011-01-01	185	499	Céline Houbin						2	17		f	770		houbin	dans le sable fin de la plage	
8043	1972-01-01	678	405	Rodriguez-Babio		-				4			t	1243	1944	houbin	herbier de Zostères	163
9271		254	534		6					2	8		t	345	14	houbin	Non renseigné	23
9272		188	355		6	très abondant				1	28		t	53	106	houbin	dans le sable plus ou moins pur	23
9274		185	159		6	très abondant				1	28		t	53	106	houbin	dans le sable fin de la plage	23
9276		200	513	Claude Jouin	6	présent				2	8		t	32	15	houbin	dans le sable coquillier	23
12		200	534		p.5	présent				2	8		t	28	8	houbin	dans le sable coquillier	23
35		200	96	JOUIN	p.6	présent				2	8		t	32	15	houbin	dans le sable coquillier	23
9277		200	96	Claude Jouin	6	présent				2	8		t	32	15	houbin	dans le sable coquillier	23
65		200	517		p.8	présent				2	8		t	42	27	houbin	dans le sable coquillier	23
67		200	534		p.8	abondant				2	8		t	43	28	houbin	dans le sable coquillier	23
91		138	182		p. 13				60 à 80 m	2	8		t	57	37	houbin	sur fond caillouteux à Ophiures	23
117		174	277	RULLIER	p.15					2	8		t	65	48	houbin	parmi Ascidies couvertes de vase	23
160		200	582		p.1101					2	8	avec <i>Dentalium, Amphioxus, Solaster paposus, Terebratulina caput-serpentis, Palmipes membranaceus</i>	t	26	6	houbin	dans le sable coquillier	142
151		200	495		p.97	présent				2	8		t	38	23	houbin	dans le sable coquillier	107
153		200	398		p.97	présent				2	8		t	38	23	houbin	dans le sable coquillier	107
124		84	73		p.15					1		Coll. SBR.<br>Commensale de <i>Polycirrus aurantiacus</i>	t	68	54	houbin	herbier de Zostères	23
6271		254	582		pp 588, 648					4	1		t	1098		houbin	Non renseigné	19
6341		254	582		pp 82, 83					4	1	héberge Urceolaria patellae (Cuenot) et Scyphidia patellae (Cuénot) sur la branchie	t	1089		houbin	Non renseigné	51
6275		194	325		p 240					4	1		t	1449		houbin	sable grossier coquillier	53
6276		228	529		p 203	très grande abondance				4	1		t	1187		houbin	vase saumâtre de l'arrière fond est de la plage, parmi les Zostères	210
6432		254	582		p 649					4	1		t	1119		houbin	Non renseigné	19
6319		154	582		p 98					4	1	intérieur jaune d'or uniforme, sans rayons	t	1089		houbin	sur les rochers	54
6438		254	582		p 284					4	1	pontes gélatineuses fixées sur les Zostères et les Algues de juin à septembre, avec un maximum en août	t	1124		houbin	Non renseigné	162
6445		254	582		p 1528					4	1	hôte de Trichicola enterica Dolfus, dans le tube digestif	t	1125		houbin	Non renseigné	61
6459		254	582		p 284					4	1	ponte d'oeufs libres en juin	t	1126		houbin	Non renseigné	162
6491		254	582	Cornet	p 10					4	1	pontes gélatineuses verte fixées aux supports les plus variés, algues, pierres..., très abondantes d'avril à juin	t	1123		houbin	Non renseigné	49
6420		101	405		p 11	assez commun				4	1	trouvé principalement en été (mai à août), partout où les Eunicella verrucosa sont abondantes	t	1334		houbin	sur Eunicella verrucosa	15
6433		147	498	Pérez	p 128					4	1		t	1412		houbin	dans les touffes de Lichina pygmaea	54
9275		200	5	Claude Jouin	6	présent				2	8		t	32	15	houbin	dans le sable coquillier	23
9278		202	355		6					1	28		t	54	16	houbin	sable légèrement vaseux	23
9279		202	329		6					1	28		t	54	16	houbin	sable légèrement vaseux	23
9280		182	349		6					1	28		t	55	17	houbin	dans le sable pur	23
9281		182	159		6					1	28		t	55	17	houbin	dans le sable pur	23
9282		182	398		6					2	8		t	55	17	houbin	dans le sable pur	23
9283		200	374		6					2	8		t	55	17	houbin	dans le sable coquillier	23
9284		200	471		6					2	8		t	55	17	houbin	dans le sable coquillier	23
9286		200	495	Claude Jouin	7					2	8		t	33	18	houbin	dans le sable coquillier	23
9287		200	96	Claude Jouin	7					2	8		t	33	18	houbin	dans le sable coquillier	23
9285		202	92	L'Hardy	7					1	28		t	33	18	houbin	sable légèrement vaseux	23
9273		185	329		6	très abondant				1	28		t	53	106	houbin	dans le sable fin de la plage	23
9288	2005-05-29	193	513	Haszprunar G.					-25m	2	8	Trouvé lors d'un stage de biologie marine par M. Eder (étudiante) et G. Haszprunar.	t	1513		houbin	sable à Amphioxus	244
8138		66	96		p 70				entre -45 et -70 m	4	1		t	1368		houbin	dans des débris coquilliers grossiers	184
9290	1975-01-01	188	15	José Mora Bermudez		-1			- 20m	2	8		t	226	311	houbin	dans le sable plus ou moins pur	190
80	1968-01-01	763	184	CABIOCH		-			- 80 m	2	8		t	51	35	houbin	fonds de cailloutis et de cailloutis sablo-graveleux 	23
7		216	452	BOCQUET, 1947	p.7					4			t	34	19	houbin	dans la vase	23
49		200	5		p.7					4			t	35	20	houbin	dans le sable coquillier	23
51		200	398		p.7					4			t	35	20	houbin	dans le sable coquillier	23
6587		254	582		p 199					4	1	parasité par Protophyra ovicola Kofoïd, dans l'utérus et la cavité palléale	t	1155		houbin	Non renseigné	38
6465		274	582	Cornet	p 72	très abondant				4	1	rejeté à la côte	t	1488		houbin	sur des épaves ou des bois flottés	49
6482		230	582		p 54					4	1	la disparition partielle des herbiers a considérablement réduit ces gisements, surtout dans les parties pouvant découvrir	t	1390		houbin	en bancs dont les bords découvrent parfois aux grandes marées, en quelques endroits bien localisés	49
6805		254	582	Marchad, 1950	p 24					4	1		t	1191		houbin	Non renseigné	49
6509		27	271	Pérez	p 70	en grande abondance				4	1		t	1188		houbin	sur Ulva lactuca	54
6818		254	582	Prenant	p 25					4	1	individus protégeant leurs pontes abondantes au printemps et au début de l'été, à la côte comme en dragage	t	1196		houbin	Non renseigné	49
6831		254	582	et al.	p 25					4	1	très commun à la côte en automne, les femelles surtout sous les pierres et les mâles parmi les Algues, plus spécialement les Cystoseira, les deux sexes sur les Botryllus ou des Didemnidées	t	1200		houbin	Non renseigné	49
6897		254	582		p 2					4	1		t	1223		houbin	Non renseigné	165
6916		254	582		pp 556, 641, 65					4	1		t	1226		houbin	Non renseigné	19
6591		183	534	et al.	p 71				assez grande profondeur, en-dessous du niv. de mi-	4	1		t	1481		houbin	dans la vase ou le sable vaseux	49
6694		159	582		p 28	très commun				4	1		t	1229		houbin	partout sur les rochers	49
7125		254	582		p 556					4	1		t	1514		houbin	Non renseigné	19
6651		154	264		p 54	abondant				4	1		t	1157		houbin	sur les rochers	54
7244		254	582		p 552					4	1	ponte de juin à août sous forme d'une spire blanchâtre, épaisse, à plusieurs tours contigus, collée à la surface des Codium	t	1281		houbin	Non renseigné	96
7275		254	582	collection du Laboratoire de Roscoff	p 28					4	1		t	1294		houbin	Non renseigné	54
7280		254	582	Teissier	p 43	très rare				4	1	commun à la grève pendant les hivers 1947-48 et 1948-49 dans les mêmes localités que A. punctata	t	1295		houbin	Non renseigné	49
6708		159	239		p 53	très commun				4	1		t	1091		houbin	partout sur les rochers	54
6799		144	582		p 546					4	1	fréquente au printemps, en mars et avril, diminue en juin pour devenir rare en juillet et août. La ponte commence de bonne heure et finit en juin. Les variations de couleurs sont très prononcées	t	1313		houbin	sous les pierres dans l'herbier	96
7497		254	582		p 624					4	1	hôte de Lichomolgus agilis Leydig sur les téguments	t	1341		houbin	Non renseigné	96
7503		254	582		p?					4	1	hôte de Lichomolgus agilis Leydig entre les papilles	t	1342		houbin	Non renseigné	96
7539		254	582		p 548					4	1	la période de la ponte semble se prolonger pendant plusieurs mois	t	1346		houbin	Non renseigné	96
6798		111	589		p 9	fréquent			niv. assez bas	4	1		t	1328		houbin	sur Sertularia operculata	225
7612		254	582	Cornet, 1950	p 50					4	1	ponte d'oeufs libres observée en juillet	t	1372		houbin	Non renseigné	49
7719		254	582		p 477					4	1		t	1385		houbin	Non renseigné	99
7793		254	582	collection du Laboratoire de Roscoff	p 115					4	1	rapporté à Roscoff par les pêcheurs de Raies	t	1388		houbin	Non renseigné	54
7890		254	582		pp 554, 566, 56					4	1		t	1402		houbin	Non renseigné	19
7938		254	582		p 29	assez commun				2	8	coquilles vides habitées par Eupagurus bernhardus	t	1230		houbin	Non renseigné	49
6895		273	71	Marchad, 1950	p 61					4	1		t	1447		houbin	sable	49
7999		254	582		pp 553, 554, 56					4	1		t	1424		houbin	Non renseigné	19
8063		254	582		p 423					4	1	héberge Hypocomella cardii Chatton et Lwoff dans la branchie	t	1431		houbin	Non renseigné	38
